search_hashtag,video_id,real_video_url,create_time,publish_date,clean_text,author_name,play_count,digg_count
parisien,7659389616725707776,https://www.tiktok.com/@placeholder/video/7659389616725707776,2026-07-06 12:23:38,,"Hier, sous la pluie battante, j’ai tourné une vidéo qui montrait une réalité que beaucoup de Parisiens connaissent bien : malgré les intempéries, malgré les difficultés du quotidien, les habitants de Paris continuent d’avancer. Les Parisiens sont des personnes courageuses, qui s’adaptent constamment aux aléas de la vie urbaine. Mais aujourd’hui, il y a un autre sujet dont on parle trop peu. Entre les transports saturés, les conditions parfois difficiles dans le métro et les nombreux désagréments du quotidien, toute l’attention est portée sur les infrastructures et les services publics. Pourtant, on oublie souvent ceux qui font vivre nos quartiers : les commerçants. Lorsqu’un commerce est dégradé, vandalisé ou victime de dégâts importants, beaucoup imaginent que les assurances prennent automatiquement tout en charge. La réalité est souvent bien différente. De nombreux commerçants découvrent après coup que certaines clauses de leurs contrats limitent fortement les remboursements. Tout le monde n’est pas expert en assurance, et beaucoup ne connaissent pas toutes les subtilités des garanties auxquelles ils ont souscrit. Ces derniers jours, on a beaucoup parlé des dégâts causés dans la ville. On a également appris que le PSG allait participer à la prise en charge de certains dommages. C’est une bonne chose. Mais au-delà des bâtiments publics et de l’image de la ville, il ne faut pas oublier les petits commerçants. Derrière chaque vitrine brisée, chaque boutique dégradée, il y a souvent des années de travail, des sacrifices, des économies investies et parfois toute une vie consacrée à faire tourner une activité. Quand un commerce est détruit, ce n’est pas seulement une devanture qui disparaît : c’est un outil de travail, un revenu, parfois l’avenir d’une famille entière qui est mis en danger. On parle beaucoup des dégâts matériels dans les rues, mais pas assez des conséquences humaines pour ces entrepreneurs qui se retrouvent seuls face à des pertes considérables. Il est temps de penser davantage à ces commerçants qui font vivre Paris et qui, trop souvent, sont les grands oubliés  #parisfrance #commerçants",jp.in.paris,0,0
parisien,7659443355922729984,https://www.tiktok.com/@placeholder/video/7659443355922729984,2026-07-06 15:52:10,,Mon coup de gueule de parisien du jour #parisien #coupdegueule,AlexTerieur,0,0
parisien,7618624257727187968,https://www.tiktok.com/@placeholder/video/7618624257727187968,2026-03-18 15:53:16,,Les parisiens vraiment…  #humour #acting,IamHabib,0,0
parisien,7659119544056794112,https://www.tiktok.com/@placeholder/video/7659119544056794112,2026-07-05 18:55:36,,En vrai ils sont heureux c’est moi le problème #humour #paris #concept  #devinelapersonne,enzoreads,0,0
parisien,7659772431166393344,https://www.tiktok.com/@placeholder/video/7659772431166393344,2026-07-07 13:09:15,,"La cour d'appel a rendu sa décision : Marine Le Pen, la cheffe de file du Rassemblement nationale, est condamnée à 15 mois d'inéligibilité, et trois ans de prison dont un an ferme aménageable sous bracelet électronique. Elle devrait donc pouvoir se présenter à l'élection présidentielle en 2027.  #marinelepen #proces #RN #FN #sinformersurtiktok",Le Parisien,0,0
parisien,7657155012488956928,https://www.tiktok.com/@placeholder/video/7657155012488956928,2026-06-30 11:52:14,,Le vrai de vrai 🥰,ninon.of,0,0
parisien,7659008715646880768,https://www.tiktok.com/@placeholder/video/7659008715646880768,2026-07-05 11:45:34,,L’immigré parisien s’exprime #paraguay #france #football #immigreparisien #fyp,R€dif_foot🇫🇷⚽️,0,0
parisien,7207434932954680320,https://www.tiktok.com/@placeholder/video/7207434932954680320,2023-03-06 14:25:00,,Tu voudrais parler comme un Parisien ? 😍 #francaisavecpierre #francais #learnfrench #parlerfrancais #france,Learn French with Pierre!,0,0
parisien,7660193707290807296,https://www.tiktok.com/@placeholder/video/7660193707290807296,2026-07-08 16:23:55,,#limmigreparisien #pronosticfootball #belgique #bxl #pourtoi,Hichleboss,0,0
parisien,7566817892319185920,https://www.tiktok.com/@placeholder/video/7566817892319185920,2025-10-30 01:18:19,,L’immigré Parisien apprend un décès et doit couper son live  @L’immigré parisien #football #triste #pourtoi #💔 #rip,footonyx,0,0
parisien,7597341080303979520,https://www.tiktok.com/@placeholder/video/7597341080303979520,2026-01-20 07:23:39,,Mais vous avez quoi à être SI aigris??!!  C’est pas l’enfer de vivre comme ça?  J‘essayais juste de filmer mon petit vlog  #paris #parisien #metro,juntimes2,0,0
parisien,7553702293963590656,https://www.tiktok.com/@placeholder/video/7553702293963590656,2025-09-24 17:02:52,,les parisiens aigri à vélo 😭 #bike #paris #velo #humour,Youzy,0,0
parisien,7657266078883630080,https://www.tiktok.com/@placeholder/video/7657266078883630080,2026-06-30 19:03:12,,Ils existent vraiment #humour #parisien,enzoreads,0,0
parisien,7564760622269762560,https://www.tiktok.com/@placeholder/video/7564760622269762560,2025-10-24 12:14:50,,"Doué blessé, Dembélé choqué 😱  Leverkusen - PSG, tout ce que vous n’avez pas vu du triomphe parisien, disponible PARTOUT et gratuitement 📺 #ucl #sportstiktok",CANAL+ SPORT,0,0
parisien,7600791252304448512,https://www.tiktok.com/@placeholder/video/7600791252304448512,2026-01-29 14:32:05,,#pourtoiii#foryoupage❤️❤️#humour les transports parisiens c’est dinguerie le métro 5,75022 discrets,0,0
parisien,7659251663617690624,https://www.tiktok.com/@placeholder/video/7659251663617690624,2026-07-06 03:28:37,,Momo henni lyonnais décédé aujourd'hui 6 juillet 2026...😢😔 #immigreparisien #react #momohenni #pourtoii #france,Rediff2l’immigreparisien,0,0
parisien,7566235618569669632,https://www.tiktok.com/@placeholder/video/7566235618569669632,2025-10-28 11:38:33,,Sacrée journée dans le 11eme 🩵 Remerciements : @presscoffeeshop  @Merciparis  @Panamecoffeeshop  @urbancycle,antoninecce,0,0
parisien,7607719590155586560,https://www.tiktok.com/@placeholder/video/7607719590155586560,2026-02-17 06:37:42,,Le chauffeur de taxi parisien : roi déchu du monopole qui regrette l'époque bénie #chauffeurdetaxi #taxi #stereotypes #cliché #caricature,GeoCliché 🌍🤭,0,0
parisien,7395226507855072256,https://www.tiktok.com/@placeholder/video/7395226507855072256,2024-07-24 15:35:53,,Les parisiens à bout de nerf toutes les 5mins 🤣🤣🤣ça va être drôle,Shona-liz🐰,0,0
parisien,7657518298254429184,https://www.tiktok.com/@placeholder/video/7657518298254429184,2026-07-01 13:00:00,,"Le casino en ligne Duel.com a lancé une stratégie ultra agressive pour se faire connaître et attirer de nouveaux joueurs, jeunes, dans leurs filets. Ils inondent les réseaux d'extraits vidéos de leur table de blackjack live, et surtout de leurs croupiers ultra trash : racistes, misogynes, antisémites, voire ouvertement nazis.",Le Parisien,0,0
parisien,7655434702093896704,https://www.tiktok.com/@placeholder/video/7655434702093896704,2026-06-25 20:36:32,,@Rareblack_girlz #pourtoi,Sasa 🇸🇳,0,0
parisien,7633120828841856000,https://www.tiktok.com/@placeholder/video/7633120828841856000,2026-04-26 17:27:21,,Ajouter moi sur insta : Abdsurinsta 📸   #pourtoii #foryou,ABDOUCESTOUT,0,0
parisien,7469725874678402048,https://www.tiktok.com/@placeholder/video/7469725874678402048,2025-02-10 09:51:31,,l'arbitrage de Barcelone #limmigreparisien #fcbarcelona🔵🔴 #foot #fyp #pourtoi,SaamS,0,0
parisien,7636838695307414528,https://www.tiktok.com/@placeholder/video/7636838695307414528,2026-05-06 17:54:35,,Parisien et Docteur Diallo##kdramarecommendation2023 ###,"MOUSSA BOYFRANCE,🇸🇳🇫🇷🥎🥇",0,0
parisien,7660164479501536256,https://www.tiktok.com/@placeholder/video/7660164479501536256,2026-07-08 14:30:29,,#argentina #corruption #footballtiktok #limmigreparisien #pourtoi @L’immigré parisien,Immigré Paname 🔴🔵,0,0
parisien,7559859263674289152,https://www.tiktok.com/@placeholder/video/7559859263674289152,2025-10-11 07:15:03,,Et par pitié vos transports en commun c’est affreux #paris,CallMeSissi✨🎀🩺,0,0
parisien,7658782446493649920,https://www.tiktok.com/@placeholder/video/7658782446493649920,2026-07-04 21:07:30,,🇲🇦🇫🇷 Maroc ou France… quelle équipe Yenis va-t-il supporter ? 👀 . . . #limmigreparisien #worldcup2026 #francemaroc #viral #fyp,lemeilleurchomeur,0,0
parisien,7647966464485411840,https://www.tiktok.com/@placeholder/video/7647966464485411840,2026-06-05 17:35:58,,Un garçon qui arrose les passants sur Paris #fyp #viral #prankvideos #funn #paris,VideosSurLeVif,0,0
parisien,7628661723049888768,https://www.tiktok.com/@placeholder/video/7628661723049888768,2026-04-14 17:03:47,,Les correspondances au secours #pourtoi #ratp #paris #galere #souffrance,ᴡɪʟʟʏ🇰🇭🇨🇳,0,0
parisien,7652019994179456000,https://www.tiktok.com/@placeholder/video/7652019994179456000,2026-06-16 15:45:53,,seul 1% de parisiens aura 10/10 à ce test de réflexion 🇨🇵 #france #quiztime #tiktokfrance #quiz #enigme,QuizWhiz,0,0
parisien,7658832623871085568,https://www.tiktok.com/@placeholder/video/7658832623871085568,2026-07-05 00:22:18,,Un combat de catch 😂😂#france #immigreparisien #mbappe #immigreparisien #pourtoi,Guez-Merguez,0,0
parisien,7651943436139924480,https://www.tiktok.com/@placeholder/video/7651943436139924480,2026-06-16 10:48:41,,C’est de l’humour mdrrr #humour,L U C A :),0,0
parisien,7612398600584170496,https://www.tiktok.com/@placeholder/video/7612398600584170496,2026-03-01 21:14:31,,#parisien #bobo # drôle,Trend 10k 📸,0,0
parisien,7526633715821300736,https://www.tiktok.com/@placeholder/video/7526633715821300736,2025-07-13 18:22:57,,Les aléas de la vie parisienne 😍,Rebecca,0,0
parisien,7538142745240636416,https://www.tiktok.com/@placeholder/video/7538142745240636416,2025-08-13 18:43:52,,@L’immigré parisien  L'immigré parisien à peur d'une sauterelle 😭😂 #psg #limmigreparisien #news #foyoupage #fyp,Gaëtan ✨,0,0
parisien,7596980904560528384,https://www.tiktok.com/@placeholder/video/7596980904560528384,2026-01-19 08:06:09,,"Au bout d’un scénario ubuesque, où ils ont un temps menacé de quitter le terrain, les Sénégalais remportent la deuxième CAN de leur histoire. Brahim Diaz a manqué le pénalty de la victoire dans les arrêts de jeu.",Le Parisien,0,0
parisien,7583766765553863680,https://www.tiktok.com/@placeholder/video/7583766765553863680,2025-12-14 17:28:22,,Je fais pas confiance #metroparisien,stephanning,0,0
parisien,7542489313905363968,https://www.tiktok.com/@placeholder/video/7542489313905363968,2025-08-25 11:50:47,,Je suis perdu.. 😭,Benoît Chevalier,0,0
parisien,7658795571683068928,https://www.tiktok.com/@placeholder/video/7658795571683068928,2026-07-04 21:58:26,,#fyp #limmigreparisien #tiktokfrance #mbappé @L’immigré parisien,footballia🫟,0,0
parisien,7566997122248215552,https://www.tiktok.com/@placeholder/video/7566997122248215552,2025-10-30 12:53:35,,Bon courage à la femme à l’immigré parisien##foot #psg #limmigreparisien #tren,Actus foot et live,0,0
parisien,7657103430799969280,https://www.tiktok.com/@placeholder/video/7657103430799969280,2026-06-30 08:32:04,,Qui s en souvient 🤣🤣 #jeanfils #pourtoi #drole #limmigreparisien @L’immigré parisien,L immigré parisien drôle,0,0
parisien,7617203994733120512,https://www.tiktok.com/@placeholder/video/7617203994733120512,2026-03-14 20:01:53,,Je fais quel ville la prochaine fois ?@Mouss741🇬🇳🇦🇴 #paris #lille #ville #alabien #humour,Jimso🎬,0,0
parisien,7652704349235186688,https://www.tiktok.com/@placeholder/video/7652704349235186688,2026-06-18 12:01:25,,Paris un tas de boue ?,LE COMPLOTRISTE,0,0
parisien,7370761072166325248,https://www.tiktok.com/@placeholder/video/7370761072166325248,2024-05-19 18:30:00,,"Une « boule de lumière » a traversé le ciel d’une partie de l’Espagne et du Portugal, dans la nuit de samedi à dimanche. La Protection civile portugaise a évoqué un météore. #meteore #sinformersurtiktok",Le Parisien,0,0
parisien,7540699535115373568,https://www.tiktok.com/@placeholder/video/7540699535115373568,2025-08-20 16:05:31,,Ils me fatiguent je sors plus de chez moi #humour #parisien #banlieue #soiree,enzoreads,0,0
parisien,7519965464861199360,https://www.tiktok.com/@placeholder/video/7519965464861199360,2025-06-25 19:06:43,,Ptdrr je nous aime trop #paris #terrasse #tempete #humour,enzoreads,0,0
parisien,7536268040124500992,https://www.tiktok.com/@placeholder/video/7536268040124500992,2025-08-08 17:29:01,,"Aller voir ma nouvelle video de paris 😃😃😃 Un petit cœur pour la force, s'il vous plaît. Pour que mon bébé parisien puisse percer ? #pourtoii #paris #parissaintgermain #footballtiktok #foot #ia #videoviral",pTs-Toto,0,0
parisien,7637949987317451776,https://www.tiktok.com/@placeholder/video/7637949987317451776,2026-05-09 17:46:56,,Et toi tu pèses combien? 🤣 @Junior 🤣🤣🤣 #paris #terrasse #humour #friends #parisien,Kamel Tatouage,0,0
parisien,7595309572370287616,https://www.tiktok.com/@placeholder/video/7595309572370287616,2026-01-14 20:00:24,,PARISIENNE- LA MANO 1.9 & GIMS #lamano #parisienne #gims #lyrics_songs #pourtoi,Applemusic on Tiktok,0,0
parisien,7355835330253163520,https://www.tiktok.com/@placeholder/video/7355835330253163520,2024-04-09 11:58:01,,#CapCut #icicestparis #psg @SabriParisienOuRien⚜️❤️🔵,🎙️𝓛𝓸𝓻𝓬𝓸🎤,0,0
parisien,7603485161732279296,https://www.tiktok.com/@placeholder/video/7603485161732279296,2026-02-05 20:45:50,,si quelqu'un a un décodeur dite moi en commentaire  #teampsg  #classico #mdr #psg #om,Telco Parisien,0,0
parisien,7608650281777171456,https://www.tiktok.com/@placeholder/video/7608650281777171456,2026-02-19 18:49:08,,Je fais quel ville la prochaine fois ?@Ad21 #humour #drole #dijon #paris #ville,Jimso🎬,0,0
parisien,7591947413221313536,https://www.tiktok.com/@placeholder/video/7591947413221313536,2026-01-05 18:33:26,,Il a neigé chez vous ? #paris #montmartre #neige #2026 #parisien,emma_mzt61,0,0
parisien,7654735751883541504,https://www.tiktok.com/@placeholder/video/7654735751883541504,2026-06-23 23:24:19,,#pourtoi #immigreparisien #peppapig #football #cdm,.,0,0
parisien,7649894389682129920,https://www.tiktok.com/@placeholder/video/7649894389682129920,2026-06-10 22:17:23,,#paris #parisian #aesthetic #france #louvre,Canescapes,0,0
parisien,7648321291136535552,https://www.tiktok.com/@placeholder/video/7648321291136535552,2026-06-06 16:32:53,,J’aime Paris !! #tendance #Lifestyle #viralvideos #humour #pourtoi  Abonne toi pour plus de contenu 🙌🏾,__zeleph,0,0
parisien,7586807705126423552,https://www.tiktok.com/@placeholder/video/7586807705126423552,2025-12-22 22:08:49,,Une machine ✅ @L’immigré parisien #Football #footballtiktok #immigreparisien #psg,DaddyFifa,0,0
parisien,7578495820186717184,https://www.tiktok.com/@placeholder/video/7578495820186717184,2025-11-30 12:34:25,,@L’immigré parisien #paris #psg #live #drole #humour,L’immigré Napolitain,0,0
parisien,7142936164922575872,https://www.tiktok.com/@placeholder/video/7142936164922575872,2022-09-13 18:40:29,,Est ce qu’on peut faire ça ? #🤣😂🤣 #parisien #parisian #francetiktok🇫🇷 #buzzfrance,𝕊𝕠𝕪,0,0
parisien,7590901929992080384,https://www.tiktok.com/@placeholder/video/7590901929992080384,2026-01-02 22:56:31,,Parisienne ❤️ #paris #parisienne #parisien #toureiffel #eiffeltower,Paris Love ❤️,0,0
parisien,7559667258075778048,https://www.tiktok.com/@placeholder/video/7559667258075778048,2025-10-10 18:49:58,,Le chat a eu raison de @L’immigré parisien ! 🤣  #footballtiktok #immigreparisien #mdr #france #pourtoi,Cargo.ft,0,0
parisien,7511042412907662336,https://www.tiktok.com/@placeholder/video/7511042412907662336,2025-06-01 18:00:43,,"Parisiens, parisiennes, nous sommes champions ⭐️  Réalisé à l’Iphone, par Kenzy. @psg  #pourtoi #fyp #psg #paris #championsleague #Filmtok",KENZY,0,0
parisien,7582962689396280320,https://www.tiktok.com/@placeholder/video/7582962689396280320,2025-12-12 13:28:13,,Les Parisiens. #psg #fyp,𝐀𝐆𝐈𝐋𝐄,0,0
parisien,7388981723150715904,https://www.tiktok.com/@placeholder/video/7388981723150715904,2024-07-07 19:42:56,,Les premières réactions aux résultats du NFP et du RN,Le Parisien,0,0
parisien,7543889532928707584,https://www.tiktok.com/@placeholder/video/7543889532928707584,2025-08-29 06:24:24,,C’est elle qui donne des scores exacts genre ??? 😂😂😂😂,L’immigré parisien,0,0
parisien,7647459063709617152,https://www.tiktok.com/@placeholder/video/7647459063709617152,2026-06-04 08:47:01,,comme on est au états-unis c’est bien 🤦🏾‍♂️ #paris #idf #n2z75 #viral,N2Z,0,0
parisien,7599041058735049728,https://www.tiktok.com/@placeholder/video/7599041058735049728,2026-01-24 21:20:24,,@L🇹🇳❤️ #humour #drole #grenoble #paris #ville,Jimso🎬,0,0
parisien,7627572223879990272,https://www.tiktok.com/@placeholder/video/7627572223879990272,2026-04-11 18:35:57,,1 enceinte et 5 Parisiens à Paris 🤣 #paris #vibes #danse,Yaymouth,0,0
parisien,7610869874809670656,https://www.tiktok.com/@placeholder/video/7610869874809670656,2026-02-25 18:22:15,,Vous avez portez quoi comme outfit pour les 20 degrés ????  #pourtoi #outfit,laravarlik,0,0
parisien,7439440881855269888,https://www.tiktok.com/@placeholder/video/7439440881855269888,2024-11-20 19:10:15,,Une petite pièce svp ? 🙏🥹 (Contenu parodique) #parodie #humour #macron #emmanuelmacron #deepfake #ia #ai #paris #accordéon #bellaciao #parisien #politique #election #davynimal,DAVYNIMAL,0,0
parisien,7645781129814952960,https://www.tiktok.com/@placeholder/video/7645781129814952960,2026-05-30 20:15:45,,Ici c’est PARIS ⭐️⭐️ #psg  #ldc  #parissaintgermain  #paris  #pantin,kbdr_33,0,0
parisien,7603299677173271552,https://www.tiktok.com/@placeholder/video/7603299677173271552,2026-02-05 08:46:08,,À quoi on reconnaît un vrai Parisien ? 👀#Paris #parisien #parisienne,Nathan Fretun,0,0
parisien,7340226462286416896,https://www.tiktok.com/@placeholder/video/7340226462286416896,2024-02-27 10:27:44,,Bonjour parisien 🥐,barbaragambatesa,0,0
parisien,7412270628507503616,https://www.tiktok.com/@placeholder/video/7412270628507503616,2024-09-08 13:55:48,,💀Un voyage en banlieue... #paris #banlieue #parisiens,Olivier Giraud,0,0
parisien,7633518303163485184,https://www.tiktok.com/@placeholder/video/7633518303163485184,2026-04-27 19:09:45,,C'est dit avec amour 💖  #parisien #humour #debat #parisfrance,rogerdcs,0,0
parisien,7493260640920800256,https://www.tiktok.com/@placeholder/video/7493260640920800256,2025-04-14 19:58:22,,Regarde la fin 🤣  #psg #limmigreparisien #paris #fyp #viral #pourtoi #drole @L’immigré parisien,𝙂𝙤𝙖𝙩 𝙋𝙖𝙧𝙞𝙨𝙞𝙚𝙣 🌌,0,0
parisien,7434289180735196160,https://www.tiktok.com/@placeholder/video/7434289180735196160,2024-11-06 21:59:04,,ON VA DEVENIR FOU ! @L’immigré parisien #immigreparisien #psg #atleticodemadrid #atletico  #championsleague #footballtiktok,Clip.Du.Chômeur,0,0
parisien,7288405561735908352,https://www.tiktok.com/@placeholder/video/7288405561735908352,2023-10-10 18:56:03,,@L’immigré parisien passe à la radio  ( NRJ ) orchestré par @Cauet 😂🤣 / un p'tit peu humilié 😂🔴🔵 | NO COPYRIGHT INTENDED TIKTOK | #football #viral #fyp #psg #immigreparisien #fans #radio #nrj #cauet #humiliation #mdr #ptdr #laugh #lol #live #twitch #lost #championsleague #reaction #newcastle #win #comment #edit #editor #pourtoi #foryou #nocopyrightinfringementintended,Cargo.ft,0,0
